id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha
24066,1,25,internet,1,F,42,2,0,0,1,RJ,RJ,Y,24,1.0,15.0,N,1,370.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,N, ,0,13.0,2.0,,,267.0,267.0
24067,2,10,presencial,1,M,36,2,0,0,1,BA,GO,Y,67,1.0,0.0,N,1,280.0,0.0,0,0,0,0,0,1,1,25000.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,739.0,739.0
24068,1,10,internet,1,M,45,2,0,0,1,RN,RN,Y,105,1.0,20.0,N,1,1200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,591.0,591.0
24069,2,10,presencial,1,F,83,2,0,0,1,MG,MG,Y,33,1.0,30.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,379.0,379.0
24070,1,10,internet,1,M,45,1,0,0,1,RS,RS,Y,54,,,N,1,1280.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,4.0,,,940.0,940.0
24071,1,10,internet,1,M,23,1,0,0,1,MA,MA,Y,125,1.0,10.0,N,1,900.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,650.0,650.0
24072,1,10,presencial,1,F,25,1,0,0,1,MA,PA,Y,120,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,8.0,5.0,,,685.0,685.0
24073,1,10,internet,1,M,36,2,0,0,1,SP,SP,Y,5,1.0,20.0,N,1,1200.0,0.0,0,0,0,0,0,0,0,30000.0,1,N, ,N, ,0,,,,,398.0,398.0
24074,1,10,internet,1,F,30,2,0,0,1,RJ,RJ,Y,22,,15.0,N,1,466.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,N, ,0,9.0,2.0,,,286.0,286.0
24075,1,10,internet,1,M,41,2,0,0,1,RS,RS,Y,54,1.0,0.0,N,1,1153.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,944.0,944.0
24076,1,5,presencial,1,F,46,4,0,0,1,RS,RS,Y,58,1.0,45.0,N,1,931.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,962.0,962.0
24077,2,20,internet,1,F,30,5,0,0,1,MG,MG,Y,33,1.0,,N,1,1092.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,33,0,7.0,2.0,,,377.0,377.0
24078,2,5,presencial,1,M,19,7,2,0,1,SP,SP,Y,12,5.0,0.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,5.0,0.0,0.0,186.0,186.0
24079,1,25,internet,1,F,26,1,0,0,1,PE,SP,Y,5,1.0,9.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,358.0,358.0
24080,1,15,presencial,1,F,67,7,0,0,1,BA,PA,N, ,1.0,24.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,685.0,685.0
24081,2,10,internet,1,F,28,1,0,0,1,SP,SP,Y,18,1.0,10.0,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,135.0,135.0
24082,1,10,presencial,1,M,74,2,0,0,1,PR,PR,Y,47,1.0,46.0,N,0,520.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,855.0,855.0
24083,1,10,correio,1,M,51,1,2,0,1,PA,PA,N, ,5.0,1.0,N,1,605.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,11.0,,681.0,681.0
24084,1,20,internet,1,F,61,2,0,0,1,MT,MT,Y,71,1.0,4.0,N,1,330.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,780.0,780.0
24085,1,10,internet,1,F,25,2,2,0,1,SP,SP,Y,5,1.0,6.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,712.0,712.0
24086,7,15,internet,1,F,38,4,0,0,1,PE,PE,Y,97,1.0,7.0,N,1,1833.72,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,16.0,1.0,,,501.0,501.0
24087,1,10,correio,1,M,50,2,0,0,1,MA,SP,Y,18,1.0,1.0,N,1,544.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,11.0,,131.0,131.0
24088,1,25,internet,1,M,49,1,0,0,1,BA,BA,Y,84,1.0,40.0,N,1,829.0,0.0,0,1,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,4.0,,,456.0,456.0
24089,1,10,presencial,1,M,29,1,0,0,1,RN,RN,Y,105,1.0,1.0,N,1,868.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,N, ,0,,,,,596.0,596.0
24090,1,5,internet,1,F,49,2,2,0,1,RN,SP,Y,5,1.0,17.0,N,1,541.0,0.0,1,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,1.0,,,665.0,665.0
24091,2,25,internet,1,F,32,1,0,0,1,PB,PB,Y,103,1.0,10.0,N,1,399.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,587.0,587.0
24092,1,20,presencial,1,F,47,2,0,0,1,PE,PE,N, ,1.0,4.0,N,1,350.0,0.0,0,1,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,1.0,,,520.0,520.0
24093,1,5,correio,1,M,24,1,0,0,1,RJ,RJ,N, ,1.0,1.0,N,1,403.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,Y,22,0,9.0,2.0,11.0,,284.0,284.0
24094,7,5,internet,1,M,62,2,1,0,1,MA,PA,N, ,1.0,6.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,684.0,684.0
24095,2,25,presencial,1,M,46,2,0,0,1,PB,BA,Y,84,1.0,0.0,N,0,722.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,452.0,452.0
24096,1,25,presencial,1,F,41,1,2,0,1,MA,GO,Y,66,1.0,5.0,N,0,370.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,728.0,728.0
24097,1,10,internet,1,F,30,1,0,0,1,PE,RN,Y,105,1.0,1.0,N,1,600.0,100.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,591.0,591.0
24098,1,1,presencial,1,M,48,1,0,0,1,BA,BA,Y,84,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,459.0,459.0
24099,1,5,presencial,1,F,41,1,1,0,1,PA,PA,Y,117,1.0,1.0,N,0,207.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,5.0,0.0,0.0,686.0,686.0
24100,1,10,internet,1,M,58,2,0,0,1,PI,PI,Y,110,1.0,2.0,N,1,995.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,1.0,,,642.0,642.0
24101,1,5,presencial,1,F,44,2,2,0,1,PR,PR,Y,40,1.0,3.0,N,0,450.0,0.0,1,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,9.0,4.0,837.0,837.0
24102,2,5,internet,1,F,55,2,2,0,1,CE,CE,N, ,1.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,638.0,638.0
24103,1,15,presencial,1,M,20,1,1,0,1,RN,RN,Y,105,5.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RN,Y,105,0,9.0,2.0,0.0,0.0,595.0,595.0
24104,1,1,presencial,1,F,31,2,1,0,1,PE,PE,Y,97,1.0,0.0,N,0,266.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,542.0,542.0
24105,1,10,internet,1,F,57,4,0,0,1,CE,CE,Y,107,1.0,20.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,616.0,616.0
24106,1,10,internet,1,M,20,1,0,0,1,BA,GO,Y,69,2.0,0.0,N,1,731.14,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,32,0,9.0,2.0,,,755.0,755.0
24107,1,20,internet,1,F,36,2,0,0,1,RS,RS,Y,58,1.0,15.0,N,1,550.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,960.0,960.0
24108,1,10,internet,1,F,44,2,0,0,1,BA,BA,Y,81,1.0,10.0,N,1,650.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,412.0,412.0
24109,1,10,internet,1,M,53,1,0,0,1,RN,RN,N, ,1.0,10.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,596.0,596.0
24110,1,1,presencial,1,F,51,2,0,0,1,PE,BA,N, ,1.0,8.0,N,0,960.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,N, ,0,9.0,2.0,0.0,0.0,486.0,486.0
24111,1,10,presencial,1,F,75,4,0,0,1,PE,SP,N, ,5.0,6.0,N,0,559.0,0.0,0,0,0,0,0,0,0,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,117.0,117.0
24112,1,10,internet,1,F,38,2,0,0,1,BA,BA,Y,81,1.0,0.0,N,1,870.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,81,0,9.0,5.0,,,417.0,417.0
24113,1,25,presencial,1,F,75,2,0,0,1,PE,PE,N, ,1.0,0.0,N,0,350.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,513.0,513.0
24114,1,10,presencial,1,M,56,2,0,0,0, ,BA,Y,81,1.0,0.0,N,1,324.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,5.0,11.0,0.0,412.0,412.0
24115,1,25,internet,1,F,30,2,0,0,1,BA,BA,Y,86,1.0,1.0,N,1,750.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,86,0,9.0,2.0,,,486.0,486.0
24116,1,15,internet,1,F,31,1,0,0,1,RS,RS,Y,54,1.0,30.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,932.0,932.0
24117,1,25,internet,1,M,31,1,0,0,1,RN,RN,Y,105,1.0,,N,1,600.0,600.0,1,0,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,9.0,2.0,,,595.0,595.0
24118,1,25,presencial,1,F,33,1,0,0,1,CE,CE,Y,112,1.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,639.0,639.0
24119,1,10,internet,1,F,46,2,0,0,1,BA,BA,Y,81,1.0,13.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,402.0,402.0
24120,1,1,presencial,1,F,36,4,1,0,0, ,RJ,Y,20,1.0,5.0,N,1,402.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,230.0,230.0
24121,1,1,presencial,1,F,27,2,0,0,1,SE,SE,Y,91,1.0,15.0,N,1,350.0,350.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,492.0,492.0
24122,1,15,presencial,1,F,56,2,0,0,1,RJ,RJ,Y,22,2.0,1.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,289.0,289.0
24123,1,25,presencial,1,F,44,1,0,0,1,MA,MA,Y,125,1.0,10.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,3.0,5.0,0.0,0.0,655.0,655.0
24124,2,10,internet,1,M,61,2,0,0,1,BA,ES,N, ,1.0,2.0,N,1,405.11,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,292.0,292.0
24125,1,25,internet,1,F,39,2,4,0,1,BA,SP,Y,5,1.0,20.0,N,1,414.76,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,846.0,846.0
24126,1,10,internet,1,M,60,5,0,0,1,AL,AL,Y,100,1.0,12.0,N,1,2676.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,100,0,9.0,2.0,,,570.0,570.0
24127,1,25,internet,1,F,81,1,0,0,1,MG,SP,Y,5,1.0,32.0,N,1,554.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,715.0,715.0
24128,1,10,internet,1,M,52,2,3,0,1,SE,SE,Y,91,1.0,35.0,N,1,1300.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,5.0,,,490.0,490.0
24129,7,25,internet,1,F,41,6,2,0,1,MG,MG,Y,33,1.0,14.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,374.0,374.0
24130,1,5,presencial,1,F,62,1,0,0,1,RN,RN,Y,105,1.0,0.0,N,0,300.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,592.0,592.0
24131,1,20,presencial,1,F,26,1,0,0,1,AL,PA,Y,119,2.0,,N,1,850.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,Y,119,0,9.0,2.0,11.0,,680.0,680.0
24132,2,10,presencial,1,F,63,2,1,0,0, ,MG,Y,29,1.0,0.0,N,1,250.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,5.0,11.0,0.0,312.0,312.0
24133,1,10,presencial,1,M,33,1,0,0,1,MG,DF,Y,66,1.0,6.0,N,0,3037.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,DF,Y,66,0,9.0,5.0,0.0,0.0,726.0,726.0
24134,1,15,internet,1,F,22,1,0,0,1,MA,GO,Y,66,,1.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,,,,728.0,728.0
24135,2,15,internet,1,F,31,6,0,0,1,MG,MG,Y,33,1.0,8.0,N,1,650.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,371.0,371.0
24136,7,25,internet,1,M,34,6,0,0,1,SP,SP,Y,5,1.0,2.0,N,1,1515.0,2000.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,5.0,,4.0,633.0,633.0
24137,1,5,presencial,1,F,26,1,0,0,1,MA,GO,Y,66,1.0,0.0,N,0,2300.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,728.0,728.0
24138,1,5,internet,1,M,22,2,0,0,1,BA,BA,Y,86,2.0,1.0,N,1,374.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,9.0,5.0,,,486.0,486.0
24139,1,20,presencial,1,F,42,2,5,0,1,SE,SE,Y,91,2.0,1.0,N,1,502.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,SE,Y,91,0,9.0,2.0,,,497.0,497.0
24140,1,5,presencial,1,M,62,2,0,0,1,BA,BA,Y,84,1.0,5.0,N,1,5400.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,N, ,0,9.0,1.0,,,456.0,456.0
24141,1,10,presencial,1,F,70,1,0,0,1,SP,RO,Y,77,1.0,3.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,789.0,789.0
24142,1,25,internet,1,M,26,2,1,0,1,RJ,SP,N, ,1.0,1.0,N,1,569.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,14,0,9.0,2.0,,,140.0,140.0
24143,1,10,correio,1,F,27,1,0,0,0, ,PA,Y,117,1.0,1.0,N,1,301.0,0.0,0,0,0,0,0,2,2,0.0,0,Y,PA,Y,117,0,11.0,2.0,11.0,0.0,660.0,660.0
24144,1,10,presencial,1,F,25,1,0,0,1,PE,PE,Y,97,1.0,0.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,Y,97,0,0.0,0.0,0.0,0.0,544.0,544.0
24145,1,10,correio,1,F,44,2,1,0,1,MA,MG,Y,32,1.0,1.0,N,1,906.0,0.0,0,0,0,0,0,1,1,0.0,0,N,MG,N, ,0,11.0,1.0,11.0,,384.0,384.0
24146,1,25,correio,1,F,44,5,0,0,1,RJ,RJ,Y,20,1.0,1.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,Y,20,0,10.0,4.0,11.0,,217.0,217.0
24147,1,5,presencial,1,F,85,4,0,0,1,AL,AL,Y,100,1.0,20.0,N,0,274.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,570.0,570.0
24148,1,25,presencial,1,F,29,1,0,0,1,PE,PE,Y,97,1.0,10.0,N,0,435.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,Y,97,0,9.0,2.0,0.0,0.0,510.0,510.0
24149,1,1,presencial,1,M,42,2,0,0,1,CE,CE,Y,107,1.0,2.0,N,0,815.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,Y,107,0,9.0,2.0,0.0,0.0,616.0,616.0
24150,1,5,presencial,1,F,46,1,3,0,1,CE,AP,Y,123,1.0,15.0,N,1,1102.0,0.0,0,0,0,0,0,0,0,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,689.0,689.0
24151,1,10,internet,1,M,32,2,0,0,1,RS,RS,Y,54,1.0,4.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,,,,912.0,912.0
24152,1,20,presencial,1,M,43,2,0,0,1,RS,RS,Y,58,1.0,4.0,N,0,690.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,962.0,962.0
24153,2,5,correio,1,F,31,2,0,0,1,MG,MG,Y,29,1.0,1.0,N,1,442.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,29,0,11.0,2.0,11.0,,306.0,306.0
24154,2,1,internet,1,F,68,3,0,0,1,BA,BA,Y,84,2.0,,N,1,765.37,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,452.0,452.0
24155,1,5,internet,1,F,67,2,0,0,1,RJ,RJ,N, ,2.0,1.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,235.0,235.0
24156,2,10,presencial,1,M,40,2,0,0,0, ,SP,Y,18,1.0,0.0,N,1,630.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,5.0,11.0,0.0,139.0,139.0
24157,1,15,internet,1,F,46,2,2,0,1,MG,MS,Y,75,2.0,5.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,790.0,790.0
24158,1,25,presencial,1,F,43,1,0,0,1,RS,RS,Y,58,2.0,1.0,N,0,712.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,58,0,9.0,2.0,0.0,0.0,962.0,962.0
24159,1,5,correio,1,M,30,1,0,0,1,BA,BA,Y,85,1.0,1.0,N,1,975.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,11.0,2.0,11.0,,489.0,489.0
24160,1,25,presencial,1,F,28,1,0,0,1,RN,RN,Y,105,5.0,5.0,N,0,280.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,3.0,0.0,0.0,591.0,591.0
24161,1,5,internet,1,F,50,7,0,0,1,RS,RS,Y,54,1.0,14.0,N,1,406.0,200.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,911.0,911.0
24162,2,10,internet,1,F,35,2,0,0,1,MG,MG,Y,33,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,N, ,0,11.0,5.0,11.0,,379.0,379.0
24163,1,10,internet,1,F,45,2,0,0,1,PI,PI,N, ,1.0,2.0,N,1,260.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PI,N, ,0,,2.0,,,642.0,642.0
24164,1,15,internet,1,M,66,2,0,0,1,AL,AL,N, ,1.0,35.0,N,1,400.0,0.0,0,0,0,0,0,0,0,14000.0,0,N, ,N, ,0,6.0,5.0,9.0,2.0,572.0,572.0
24165,2,10,internet,1,M,56,2,0,0,1,MG,SP,Y,5,1.0,21.0,N,1,1030.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,933.0,933.0
24166,1,25,presencial,1,M,66,2,0,0,1,SP,SP,N, ,1.0,1.0,N,0,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,Y,5,0,9.0,1.0,0.0,0.0,682.0,682.0
24167,1,25,internet,1,M,39,2,4,0,1,MA,PA,Y,120,1.0,3.0,N,1,664.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,685.0,685.0
24168,1,10,internet,1,F,54,2,0,0,1,BA,BA,N, ,1.0,4.0,N,1,444.0,0.0,0,0,0,0,0,0,0,8000.0,0,Y, ,N, ,0,9.0,1.0,,,489.0,489.0
24169,1,15,internet,1,F,41,2,2,0,1,CE,CE,Y,107,1.0,12.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,627.0,627.0
24170,1,15,internet,1,F,32,2,2,0,1,AM,AM,Y,118,0.0,5.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,8.0,4.0,,,690.0,690.0
24171,1,25,presencial,1,F,23,1,1,0,1,PR,PR,Y,40,1.0,2.0,N,0,433.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PR,Y,40,0,9.0,2.0,0.0,0.0,838.0,838.0
24172,1,1,internet,1,M,40,1,0,0,1,PR,SP,Y,5,1.0,1.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,814.0,814.0
24173,1,20,internet,1,M,40,2,0,0,1,SP,SP,N, ,1.0,15.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,15,0,9.0,2.0,,,156.0,156.0
24174,1,10,internet,1,F,64,1,0,0,1,PB,PB,N, ,1.0,20.0,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,1.0,,,581.0,581.0
24175,1,15,internet,1,M,28,1,0,0,1,PR,RS,Y,58,1.0,2.0,N,1,479.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,N, ,0,9.0,5.0,,,964.0,964.0
24176,1,20,internet,1,M,52,7,0,0,1,SC,RS,Y,54,5.0,5.0,N,1,954.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RS,N, ,0,9.0,2.0,,,912.0,912.0
24177,1,15,presencial,1,M,51,2,1,0,1,PI,SP,Y,5,2.0,22.0,N,0,535.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,SP,N, ,0,9.0,2.0,0.0,0.0,272.0,272.0
24178,1,5,internet,1,M,35,2,2,0,1,AM,MT,Y,71,1.0,1.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N,MT,Y,71,0,11.0,2.0,11.0,,781.0,781.0
24179,1,15,internet,1,M,37,1,0,0,1,GO,DF,Y,66,1.0,10.0,N,1,502.37,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,726.0,726.0
24180,1,10,internet,1,F,64,2,0,0,1,AL,AL,Y,100,1.0,10.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,573.0,573.0
24181,1,1,internet,1,F,59,2,0,0,1,RJ,RJ,N, ,1.0,10.0,N,1,304.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,289.0,289.0
24182,7,25,internet,1,F,36,1,0,0,1,RJ,RJ,Y,20,1.0,3.0,N,1,216.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,Y,20,0,9.0,2.0,,,260.0,260.0
24183,2,15,presencial,1,M,44,2,0,0,0, ,MG,Y,32,1.0,0.0,N,1,808.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,Y,32,0,9.0,2.0,11.0,0.0,387.0,387.0
24184,1,15,internet,1,M,58,2,0,0,1,BA,BA,N, ,1.0,35.0,N,1,531.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,12.0,2.0,,,400.0,400.0
24185,1,1,internet,1,M,40,2,1,0,1,BA,BA,Y,90,1.0,11.0,N,1,1475.33,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,450.0,450.0
24186,1,10,internet,1,F,24,1,0,0,1,BA,BA,Y,86,5.0,2.0,N,1,598.75,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,9.0,2.0,,,486.0,486.0
24187,1,25,internet,1,F,48,1,0,0,1,BA,SP,Y,5,,,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,398.0,398.0
24188,2,10,internet,1,F,46,4,0,0,1,SP,SP,Y,18,5.0,,N,1,1549.02,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,139.0,139.0
24189,1,5,internet,1,M,32,2,3,0,1,PR,SP,Y,5,1.0,5.0,N,1,1320.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,5.0,,,858.0,858.0
24190,1,10,internet,1,F,57,3,0,0,1,CE,CE,Y,107,1.0,15.0,N,1,365.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,603.0,603.0
24191,2,10,internet,1,M,32,2,0,0,1,SP,SP,Y,14,2.0,2.0,N,1,1235.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,SP,Y,14,0,12.0,2.0,,,142.0,142.0
24192,1,5,internet,1,F,21,2,1,0,1,RJ,RJ,Y,20,1.0,10.0,N,1,350.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,250.0,250.0
24193,1,15,presencial,1,M,42,1,0,0,1,MA,PA,Y,120,2.0,,N,1,376.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,PA,N, ,0,9.0,2.0,,,685.0,685.0
