id_solicitante,produto_solicitado,dia_vencimento,sexo,idade,estado_civil,possui_telefone_residencial,meses_na_residencia,valor_patrimonio_pessoal_norm,profissao,ocupacao,inadimplente,idade_bin,renda_total_norm,estado_onde_nasceu,estado_onde_reside,regiao_onde_reside,regiao_onde_nasceu,origem
22405,1,15,M,55,2,N,15.0,-0.051989890358970794,,,,"(50, 60]",-0.016467715691014597,CE,CE,Nordeste,Nordeste,teste
22406,2,10,M,42,6,Y,8.0,-0.051989890358970794,9.0,5.0,,"(40, 50]",-0.04837353330497011,MG,GO,Centro-Oeste,Sudeste,teste
22407,1,15,F,56,2,Y,23.0,-0.051989890358970794,9.0,5.0,,"(50, 60]",-0.05905580836133864,AL,AL,Nordeste,Nordeste,teste
22408,2,15,F,64,2,Y,30.0,-0.051989890358970794,0.0,0.0,,"(60, 70]",-0.04971882160140182,MG,MG,Sudeste,Sudeste,teste
22409,2,15,M,19,2,Y,0.0,-0.051989890358970794,9.0,2.0,,"(10, 20]",0.05527464176033663,SP,SP,Sudeste,Sudeste,teste
22410,1,25,F,40,1,N,15.0,-0.051989890358970794,9.0,4.0,,"(30, 40]",-0.049528270851199034,MA,MA,Nordeste,Nordeste,teste
22411,7,10,F,29,1,Y,1.0,-0.051989890358970794,0.0,0.0,,"(20, 30]",-0.025709427075850017,MG,MG,Sudeste,Sudeste,teste
22412,2,25,F,45,5,Y,46.0,0.7020686815888327,2.0,4.0,,"(40, 50]",-0.03523696458598962,SP,SP,Sudeste,Sudeste,teste
22413,1,25,F,23,2,Y,10.0,-0.051989890358970794,9.0,5.0,,"(20, 30]",-0.0018905833005010005,SE,SE,Nordeste,Nordeste,teste
22414,1,25,F,66,4,N,36.0,-0.051989890358970794,9.0,1.0,,"(60, 70]",-0.05905580836133864,PE,PE,Nordeste,Nordeste,teste
22415,1,15,F,57,2,Y,3.0,-0.051989890358970794,2.0,,,"(50, 60]",-0.049528270851199034,AL,AL,Nordeste,Nordeste,teste
22416,1,15,F,77,4,Y,12.0,-0.051989890358970794,9.0,1.0,,"(70, 80]",-0.01904015081875229,AL,AL,Nordeste,Nordeste,teste
22417,1,10,M,56,2,Y,0.0,-0.051989890358970794,9.0,5.0,,"(50, 60]",-0.04476450209612923,SP,SP,Sudeste,Sudeste,teste
22418,1,15,M,46,1,Y,21.0,0.7020686815888327,0.0,2.0,,"(40, 50]",0.003159011579872991,RS,RS,Sul,Sul,teste
22419,1,10,F,34,2,Y,1.0,-0.051989890358970794,,,,"(30, 40]",0.041650263120837,SP,SP,Sudeste,Sudeste,teste
22420,1,10,M,53,2,Y,5.0,-0.051989890358970794,2.0,4.0,,"(50, 60]",-0.03066374658112261,SP,PR,Sul,Sudeste,teste
22421,1,10,M,41,2,Y,12.0,-0.051989890358970794,13.0,2.0,,"(40, 50]",-0.050385749227111594,PR,PR,Sul,Sul,teste
22422,1,10,F,49,2,N,30.0,-0.051989890358970794,,,,"(40, 50]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,teste
22423,1,10,F,52,2,Y,1.0,-0.051989890358970794,9.0,2.0,,"(50, 60]",0.0728053107789935,PA,PA,Norte,Norte,teste
22424,1,10,F,40,2,Y,12.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",-0.03476058771048264,PA,PA,Norte,Norte,teste
22425,1,10,F,28,1,Y,3.0,-0.051989890358970794,9.0,4.0,,"(20, 30]",-0.07334711462654804,RN,RN,Nordeste,Nordeste,teste
22426,1,1,F,43,2,N,10.0,-0.051989890358970794,9.0,5.0,,"(40, 50]",-0.05905580836133864,RN,RN,Nordeste,Nordeste,teste
22427,7,25,F,29,1,Y,3.0,0.4507158242728982,0.0,0.0,,"(20, 30]",-0.009512613308612685,RS,RS,Sul,Sul,teste
22428,1,1,F,24,1,Y,20.0,-0.051989890358970794,9.0,2.0,,"(20, 30]",-0.0589510054487271,CE,CE,Nordeste,Nordeste,teste
22429,1,5,F,74,1,N,4.0,-0.051989890358970794,,1.0,,"(70, 80]",-0.05600699635809396,CE,CE,Nordeste,Nordeste,teste
22430,2,10,M,32,2,Y,,-0.051989890358970794,,,,"(30, 40]",0.01829445766848076,ES,ES,Sudeste,Sudeste,teste
22431,1,20,M,41,6,Y,1.0,-0.051989890358970794,12.0,2.0,,"(40, 50]",-0.05076685072751718,PR,PR,Sul,Sul,teste
22432,1,20,M,43,2,N,4.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.052386532104240914,PB,PB,Nordeste,Nordeste,teste
22433,1,5,F,22,2,Y,3.0,-0.051989890358970794,,,,"(20, 30]",-0.03523696458598962,SP,SP,Sudeste,Sudeste,teste
22434,1,20,F,49,2,Y,19.0,-0.051989890358970794,9.0,4.0,,"(40, 50]",-0.054292039606268834,CE,CE,Nordeste,Nordeste,teste
22435,1,15,F,36,2,Y,2.0,-0.051989890358970794,,,,"(30, 40]",-0.054292039606268834,RS,RS,Sul,Sul,teste
22436,1,25,F,21,2,Y,10.0,-0.051989890358970794,,4.0,,"(20, 30]",-0.025709427075850017,SP,SP,Sudeste,Sudeste,teste
22437,1,15,F,21,2,Y,18.0,0.4507158242728982,9.0,2.0,,"(20, 30]",-0.048003864849576694,SC,SC,Sul,Sul,teste
22438,1,10,F,67,2,Y,20.0,-0.051989890358970794,0.0,0.0,,"(60, 70]",0.04898646700364449,RJ,DF,Centro-Oeste,Sudeste,teste
22439,1,5,F,45,2,Y,18.0,-0.051989890358970794,9.0,5.0,,"(40, 50]",-0.037809399713727314,PE,SP,Sudeste,Nordeste,teste
22440,1,20,M,38,2,Y,12.0,-0.051989890358970794,9.0,5.0,,"(30, 40]",0.01840307159609636,RS,RS,Sul,Sul,teste
22441,1,10,F,46,4,Y,,-0.051989890358970794,,,,"(40, 50]",-0.058103054610324674,PE,PE,Nordeste,Nordeste,teste
22442,1,15,M,28,2,Y,3.0,-0.051989890358970794,9.0,2.0,,"(20, 30]",-0.028567688328891897,PE,PE,Nordeste,Nordeste,teste
22443,1,25,F,37,1,Y,1.0,-0.051989890358970794,9.0,4.0,,"(30, 40]",0.0028731854545688026,MT,MT,Centro-Oeste,Centro-Oeste,teste
22444,2,15,M,50,2,Y,1.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.017039367941622974,MG,MG,Sudeste,Sudeste,teste
22445,1,15,F,30,1,Y,12.0,-0.051989890358970794,9.0,,,"(20, 30]",-0.05953218523684562,PE,PE,Nordeste,Nordeste,teste
22446,1,20,F,50,2,Y,3.0,-0.051989890358970794,0.0,0.0,,"(40, 50]",-0.03047319583091982,AL,SP,Sudeste,Nordeste,teste
22447,1,10,F,55,2,N,0.0,-0.051989890358970794,,,,"(50, 60]",-0.0695360996224922,AL,AL,Nordeste,Nordeste,teste
22448,1,20,F,26,2,Y,1.0,-0.051989890358970794,9.0,4.0,,"(20, 30]",-0.056197547108296754,RO,RO,Norte,Norte,teste
22449,1,25,F,42,2,N,2.0,-0.051989890358970794,9.0,0.0,,"(40, 50]",-0.05905580836133864,AL,AL,Nordeste,Nordeste,teste
22450,2,10,F,39,1,Y,0.0,-0.051989890358970794,0.0,0.0,,"(30, 40]",-0.05438731498137023,MG,BA,Nordeste,Sudeste,teste
22451,2,10,M,63,2,Y,2.0,1.2047743962207018,,1.0,,"(60, 70]",-0.05162432910342975,SC,SC,Sul,Sul,teste
22452,1,15,F,34,6,Y,34.0,-0.051989890358970794,9.0,,,"(30, 40]",-0.049528270851199034,SP,SP,Sudeste,Sudeste,teste
22453,1,10,M,43,2,Y,8.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.03990545796595803,PR,PR,Sul,Sul,teste
22454,1,25,F,41,2,N,0.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.05219598135403812, ,PR,Sul,Sem estado,teste
22455,1,25,F,51,2,Y,12.0,-0.051989890358970794,9.0,1.0,,"(50, 60]",0.008399157210449775,BA,SP,Sudeste,Nordeste,teste
22456,1,20,M,47,2,Y,10.0,-0.051989890358970794,9.0,5.0,,"(40, 50]",-0.03218815258274495,AL,AL,Nordeste,Nordeste,teste
22457,1,10,F,63,2,N,15.0,-0.051989890358970794,9.0,1.0,,"(60, 70]",-0.056178492033276475,PA,PA,Norte,Norte,teste
22458,2,15,M,34,1,Y,3.0,-0.051989890358970794,9.0,5.0,,"(30, 40]",0.0028731854545688026,ES,ES,Sudeste,Sudeste,teste
22459,1,15,F,41,1,Y,58.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",0.06821684871411027,RN,RN,Nordeste,Nordeste,teste
22460,1,25,M,43,5,Y,10.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",0.00706530195903023,AL,AL,Nordeste,Nordeste,teste
22461,2,10,M,37,6,Y,31.0,0.4507158242728982,9.0,2.0,,"(30, 40]",-0.01716513143675681,ES,ES,Sudeste,Sudeste,teste
22462,1,20,F,46,2,Y,16.0,-0.051989890358970794,,4.0,,"(40, 50]",-0.06381957711640844,SP,SP,Sudeste,Sudeste,teste
22463,1,20,M,35,2,Y,5.0,-0.051989890358970794,,,,"(30, 40]",-0.05057629997731439,CE,CE,Nordeste,Nordeste,teste
22464,1,10,M,37,2,Y,8.0,-0.051989890358970794,12.0,2.0,,"(30, 40]",-0.026163890615083674,SP,SP,Sudeste,Sudeste,teste
22465,1,15,F,42,6,Y,2.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.05076685072751718,PR,PR,Sul,Sul,teste
22466,2,10,F,49,2,Y,2.0,-0.051989890358970794,0.0,0.0,,"(40, 50]",0.09814856055596487,BA,BA,Nordeste,Nordeste,teste
22467,1,15,F,59,3,Y,1.0,-0.051989890358970794,9.0,5.0,,"(50, 60]",-0.025995253201154204,SP,SP,Sudeste,Sudeste,teste
22468,1,15,F,41,2,Y,10.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",0.0007771272023380893,RJ,RJ,Sudeste,Sudeste,teste
22469,1,20,F,46,2,Y,4.0,-0.051989890358970794,0.0,0.0,,"(40, 50]",-0.01179922231104619,ES,RO,Norte,Sudeste,teste
22470,1,10,F,21,1,Y,21.0,-0.051989890358970794,9.0,5.0,,"(20, 30]",-0.05924635911154143,CE,CE,Nordeste,Nordeste,teste
22471,1,10,F,19,1,Y,,-0.051989890358970794,9.0,,,"(10, 20]",-0.07039357799840477,PE,PE,Nordeste,Nordeste,teste
22472,1,10,M,20,1,Y,19.0,0.9534215389047672,9.0,5.0,,"(10, 20]",-0.04114403784227618,SP,SP,Sudeste,Sudeste,teste
22473,1,10,F,58,2,Y,50.0,2.4615386828003745,11.0,1.0,,"(50, 60]",-0.05905580836133864,RS,RS,Sul,Sul,teste
22474,1,10,F,50,6,Y,0.0,-0.051989890358970794,9.0,5.0,,"(40, 50]",-0.05372038735566046,RS,RS,Sul,Sul,teste
22475,1,10,M,67,0,N,2.0,-0.051989890358970794,11.0,1.0,,"(60, 70]",-0.05905580836133864, ,AL,Nordeste,Sem estado,teste
22476,1,15,M,34,2,Y,4.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",-0.036380269087206374,RJ,RJ,Sudeste,Sudeste,teste
22477,1,25,F,36,2,N,8.0,0.6517981101256458,9.0,2.0,,"(30, 40]",-0.05695975010910793,PB,RJ,Sudeste,Nordeste,teste
22478,1,1,F,43,4,Y,20.0,-0.051989890358970794,9.0,1.0,,"(40, 50]",0.11497038078386734,AC,AC,Norte,Norte,teste
22479,2,10,M,30,1,Y,3.0,-0.051989890358970794,9.0,2.0,,"(20, 30]",-0.013800005188175509,MG,ES,Sudeste,Sudeste,teste
22480,1,15,M,72,2,Y,25.0,-0.051989890358970794,9.0,1.0,,"(70, 80]",-0.029996818955412837,RS,PE,Nordeste,Sul,teste
22481,1,10,M,52,2,Y,22.0,-0.051989890358970794,,1.0,,"(50, 60]",0.026376667738332204,RS,RS,Sul,Sul,teste
22482,2,25,F,20,1,Y,1.0,-0.051989890358970794,9.0,5.0,,"(10, 20]",-0.054292039606268834,SP,SP,Sudeste,Sudeste,teste
22483,1,10,M,52,2,Y,20.0,-0.051989890358970794,9.0,2.0,,"(50, 60]",-0.04209679159329014,RS,RS,Sul,Sul,teste
22484,1,10,M,58,2,Y,1.0,-0.051989890358970794,9.0,1.0,,"(50, 60]",-0.02656690545176258, ,MA,Nordeste,Sem estado,teste
22485,2,15,F,24,6,Y,1.0,-0.051989890358970794,,,,"(20, 30]",-0.054292039606268834,BA,BA,Nordeste,Nordeste,teste
22486,1,10,M,67,1,Y,,-0.051989890358970794,,1.0,,"(60, 70]",-0.058929092112453785,RS,RS,Sul,Sul,teste
22487,2,10,F,30,2,Y,6.0,-0.051989890358970794,,,,"(20, 30]",-0.058103054610324674,BA,BA,Nordeste,Nordeste,teste
22488,1,15,M,31,2,Y,1.0,-0.051989890358970794,9.0,4.0,,"(30, 40]",-0.07334711462654804,CE,PR,Sul,Nordeste,teste
22489,1,5,M,69,2,Y,22.0,-0.051989890358970794,9.0,1.0,,"(60, 70]",-0.056197547108296754,BA,BA,Nordeste,Nordeste,teste
22490,1,20,F,30,1,Y,15.0,-0.051989890358970794,0.0,0.0,,"(20, 30]",-0.019992904569766254,RS,RS,Sul,Sul,teste
22491,1,20,M,40,2,Y,2.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",0.027549507605830383,CE,CE,Nordeste,Nordeste,teste
22492,2,10,F,22,2,Y,4.0,-0.051989890358970794,9.0,5.0,,"(20, 30]",-0.054292039606268834,CE,CE,Nordeste,Nordeste,teste
22493,1,5,F,30,2,Y,16.0,-0.051989890358970794,0.0,0.0,,"(20, 30]",-0.03066374658112261,PE,PE,Nordeste,Nordeste,teste
22494,1,25,M,41,1,Y,,-0.051989890358970794,9.0,4.0,,"(40, 50]",-0.054292039606268834,PE,PE,Nordeste,Nordeste,teste
22495,1,10,F,31,1,Y,7.0,1.2047743962207018,0.0,0.0,,"(30, 40]",-0.049528270851199034,SC,SC,Sul,Sul,teste
22496,1,15,F,49,3,N,1.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.054292039606268834,RJ,DF,Centro-Oeste,Sudeste,teste
22497,1,10,F,33,1,Y,1.0,-0.051989890358970794,9.0,5.0,,"(30, 40]",0.10272177856083188,RN,RN,Nordeste,Nordeste,teste
22498,1,5,F,44,1,N,0.0,-0.051989890358970794,11.0,2.0,,"(40, 50]",-0.02828186220358771, ,CE,Nordeste,Sem estado,teste
22499,1,10,F,54,2,Y,2.0,-0.051989890358970794,0.0,0.0,,"(50, 60]",0.0028731854545688026,RJ,RJ,Sudeste,Sudeste,teste
22500,1,5,M,54,2,N,,-0.051989890358970794,9.0,1.0,,"(50, 60]",-0.045526705096940394,PE,MS,Centro-Oeste,Nordeste,teste
22501,2,10,M,36,1,Y,,-0.051989890358970794,,,,"(30, 40]",-0.05896053298623724,MG,MG,Sudeste,Sudeste,teste
22502,1,5,M,27,1,Y,2.0,-0.051989890358970794,2.0,4.0,,"(20, 30]",0.12673117308638368,RN,RN,Nordeste,Nordeste,teste
22503,1,20,F,32,1,Y,3.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",-0.06391485249150984,CE,CE,Nordeste,Nordeste,teste
22504,7,25,F,42,1,Y,20.0,-0.051989890358970794,9.0,5.0,,"(40, 50]",-0.01618188956571041,MS,MS,Centro-Oeste,Centro-Oeste,teste
22505,1,20,F,41,2,Y,3.0,-0.051989890358970794,9.0,1.0,,"(40, 50]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,teste
22506,1,25,M,34,2,Y,15.0,-0.051989890358970794,9.0,5.0,,"(30, 40]",-0.0018905833005010005,SE,SE,Nordeste,Nordeste,teste
22507,1,20,F,40,2,Y,5.0,-0.051989890358970794,9.0,5.0,,"(30, 40]",-0.04476450209612923,RJ,RJ,Sudeste,Sudeste,teste
22508,1,10,F,27,6,N,1.0,-0.051989890358970794,9.0,2.0,,"(20, 30]",-0.050385749227111594,RS,RS,Sul,Sul,teste
22509,2,5,F,18,1,Y,1.0,-0.051989890358970794,9.0,2.0,,"(10, 20]",-0.020945658320780214,SP,SP,Sudeste,Sudeste,teste
22510,1,10,F,33,1,Y,15.0,-0.051989890358970794,2.0,4.0,,"(30, 40]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,teste
22511,2,10,M,40,2,Y,2.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",-0.031235398831730987,PR,SP,Sudeste,Sul,teste
22512,1,10,F,35,6,Y,3.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",0.03145579798498762,BA,SP,Sudeste,Nordeste,teste
22513,1,5,F,71,3,Y,24.0,-0.051989890358970794,9.0,1.0,,"(70, 80]",0.03002666735846668,RS,RS,Sul,Sul,teste
22514,1,10,F,27,2,N,,-0.051989890358970794,,,,"(20, 30]",-0.0018905833005010005,BA,RO,Norte,Nordeste,teste
22515,1,10,F,25,2,Y,20.0,-0.051989890358970794,9.0,5.0,,"(20, 30]",-0.01618188956571041,GO,GO,Centro-Oeste,Centro-Oeste,teste
22516,2,15,M,53,2,N,,-0.051989890358970794,,,,"(50, 60]",-0.06381957711640844,PB,PB,Nordeste,Nordeste,teste
22517,1,10,F,74,4,Y,30.0,-0.051989890358970794,9.0,1.0,,"(70, 80]",0.007636954209638606,MG,MG,Sudeste,Sudeste,teste
22518,1,10,M,28,2,Y,2.0,-0.051989890358970794,11.0,1.0,,"(20, 30]",-0.05905580836133864,PA,PA,Norte,Norte,teste
22519,1,20,F,46,2,Y,5.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.04476450209612923,SP,SP,Sudeste,Sudeste,teste
22520,1,10,M,50,2,Y,10.0,-0.051989890358970794,,1.0,,"(40, 50]",0.00172988095335205,SP,SP,Sudeste,Sudeste,teste
22521,1,10,M,58,5,Y,0.0,-0.051989890358970794,9.0,4.0,,"(50, 60]",0.11720363557624408,SP,SP,Sudeste,Sudeste,teste
22522,1,25,M,41,4,Y,0.0,-0.051989890358970794,10.0,2.0,,"(40, 50]",0.12234850583171947, ,BA,Nordeste,Sem estado,teste
22523,1,25,F,25,1,Y,2.0,-0.051989890358970794,9.0,2.0,,"(20, 30]",-0.056197547108296754,CE,CE,Nordeste,Nordeste,teste
22524,1,5,F,31,1,Y,9.0,-0.051989890358970794,,,,"(30, 40]",-0.049528270851199034,CE,CE,Nordeste,Nordeste,teste
22525,1,25,F,62,2,Y,1.0,-0.051989890358970794,9.0,1.0,,"(60, 70]",-0.06067548973806237,RS,RS,Sul,Sul,teste
22526,1,15,M,37,2,Y,5.0,-0.051989890358970794,9.0,5.0,,"(30, 40]",-0.049432995476097634,PR,PR,Sul,Sul,teste
22527,1,5,F,31,1,Y,0.0,-0.051989890358970794,,,,"(30, 40]",-0.0284724129537905,DF,RJ,Sudeste,Centro-Oeste,teste
22528,1,1,F,35,2,Y,9.0,-0.051989890358970794,0.0,0.0,,"(30, 40]",-0.04209679159329014,SE,SP,Sudeste,Nordeste,teste
22529,2,15,M,33,2,Y,4.0,-0.051989890358970794,,,,"(30, 40]",-0.01980235381956346,SP,SP,Sudeste,Sudeste,teste
22530,1,15,F,34,2,Y,14.0,-0.051989890358970794,11.0,,,"(30, 40]",-0.04924244472589484,RJ,SP,Sudeste,Sudeste,teste
22531,2,20,M,31,2,N,15.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",-0.010036627871670364,BA,BA,Nordeste,Nordeste,teste
22532,1,10,F,25,2,Y,1.0,-0.051989890358970794,9.0,5.0,,"(20, 30]",-0.025709427075850017,MT,MT,Centro-Oeste,Centro-Oeste,teste
22533,1,15,F,31,2,Y,13.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",-0.04733693722386692,RJ,RJ,Sudeste,Sudeste,teste
22534,1,10,F,28,2,Y,5.0,-0.051989890358970794,0.0,0.0,,"(20, 30]",-0.048575517100185074,PR,PR,Sul,Sul,teste
22535,1,10,M,30,2,Y,30.0,-0.051989890358970794,9.0,2.0,,"(20, 30]",0.027930609106235967,RJ,RJ,Sudeste,Sudeste,teste
22536,1,10,M,32,2,Y,10.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",-0.009226787183308497,PA,PA,Norte,Norte,teste
22537,1,20,F,46,4,N,5.0,-0.051989890358970794,0.0,5.0,,"(40, 50]",-0.029520442079905857,RS,RS,Sul,Sul,teste
22538,1,25,M,38,1,Y,,-0.051989890358970794,,,,"(30, 40]",-0.006654352055570804,BA,BA,Nordeste,Nordeste,teste
22539,1,20,M,47,2,Y,13.0,-0.051989890358970794,,,,"(40, 50]",0.05737070001256735,CE,SP,Sudeste,Nordeste,teste
22540,1,15,M,31,6,Y,3.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",-0.030854297331325404,CE,SP,Sudeste,Nordeste,teste
22541,1,25,F,30,2,Y,15.0,-0.051989890358970794,9.0,5.0,,"(20, 30]",-0.0018905833005010005,SE,SE,Nordeste,Nordeste,teste
22542,1,15,M,43,1,Y,4.0,-0.051989890358970794,,,,"(40, 50]",-0.054292039606268834,PE,PE,Nordeste,Nordeste,teste
22543,2,15,F,26,1,Y,26.0,-0.051989890358970794,9.0,2.0,,"(20, 30]",-0.021326759821185797,SP,SP,Sudeste,Sudeste,teste
22544,1,5,M,50,2,Y,5.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.031997601832542154,MA,PA,Norte,Nordeste,teste
22545,1,10,F,67,2,Y,1.0,-0.051989890358970794,,,,"(60, 70]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,teste
22546,1,10,F,23,2,Y,1.0,-0.051989890358970794,9.0,5.0,,"(20, 30]",-0.056197547108296754,MA,GO,Centro-Oeste,Nordeste,teste
22547,1,25,F,49,2,Y,32.0,-0.051989890358970794,,4.0,,"(40, 50]",-0.011418120810640607,RJ,RJ,Sudeste,Sudeste,teste
22548,1,15,F,31,1,Y,8.0,-0.051989890358970794,9.0,4.0,,"(30, 40]",-0.04476450209612923,PA,PA,Norte,Norte,teste
22549,1,10,F,52,1,N,,-0.051989890358970794,9.0,1.0,,"(50, 60]",-0.030094952591767275,PE,PE,Nordeste,Nordeste,teste
22550,1,20,M,29,2,Y,2.0,-0.051989890358970794,9.0,5.0,,"(20, 30]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,teste
22551,1,25,F,27,1,N,1.0,-0.051989890358970794,9.0,2.0,,"(20, 30]",-0.025709427075850017,AP,AP,Norte,Norte,teste
22552,1,25,F,49,2,Y,20.0,-0.051989890358970794,8.0,5.0,,"(40, 50]",0.12673117308638368,BA,SP,Sudeste,Nordeste,teste
22553,1,15,F,19,1,Y,,-0.051989890358970794,,,,"(10, 20]",-0.054292039606268834,BA,BA,Nordeste,Nordeste,teste
22554,1,10,M,74,4,N,34.0,-0.051989890358970794,0.0,1.0,,"(70, 80]",-0.05905580836133864,PA,PA,Norte,Norte,teste
22555,1,5,F,37,1,Y,0.0,-0.051989890358970794,9.0,2.0,,"(30, 40]",-0.052291256729139514, ,AM,Norte,Sem estado,teste
22556,1,10,F,42,2,Y,0.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",0.42722970615618683, ,PA,Norte,Sem estado,teste
22557,2,10,F,51,1,Y,20.0,-0.051989890358970794,9.0,2.0,,"(50, 60]",0.0037306638304813672,BA,BA,Nordeste,Nordeste,teste
22558,7,25,F,30,2,Y,3.0,-0.051989890358970794,2.0,2.0,,"(20, 30]",-0.04476450209612923,SP,SP,Sudeste,Sudeste,teste
22559,1,10,M,42,2,Y,0.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.030282645080717027, ,GO,Centro-Oeste,Sem estado,teste
22560,1,10,F,71,4,Y,0.0,-0.051989890358970794,9.0,1.0,,"(70, 80]",-0.023613368823619304,CE,CE,Nordeste,Nordeste,teste
22561,1,15,F,22,1,Y,0.0,-0.051989890358970794,9.0,2.0,,"(20, 30]",-0.056197547108296754,PR,MS,Centro-Oeste,Sul,teste
22562,1,10,M,34,1,Y,3.0,-0.051989890358970794,9.0,5.0,,"(30, 40]",-0.05829360536052747,BA,BA,Nordeste,Nordeste,teste
22563,1,10,M,25,2,Y,11.0,-0.051989890358970794,7.0,5.0,,"(20, 30]",0.03621956674005743,BA,BA,Nordeste,Nordeste,teste
22564,1,20,M,32,1,Y,9.0,-0.051989890358970794,2.0,4.0,,"(30, 40]",-0.025709427075850017,CE,CE,Nordeste,Nordeste,teste
22565,1,10,F,44,1,Y,5.0,-0.051989890358970794,9.0,4.0,,"(40, 50]",-0.05905580836133864,SC,RS,Sul,Sul,teste
22566,7,10,F,49,2,Y,,-0.051989890358970794,,,,"(40, 50]",-0.01618188956571041,AL,AL,Nordeste,Nordeste,teste
22567,1,10,F,37,2,Y,6.0,-0.051989890358970794,0.0,0.0,,"(30, 40]",-0.049528270851199034,SP,SP,Sudeste,Sudeste,teste
22568,1,15,F,65,2,N,4.0,-0.051989890358970794,9.0,3.0,,"(60, 70]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,teste
22569,1,25,F,41,1,Y,0.0,-0.051989890358970794,9.0,4.0,,"(40, 50]",-0.049528270851199034,PE,PE,Nordeste,Nordeste,teste
22570,1,15,F,56,2,Y,10.0,0.7020686815888327,0.0,0.0,,"(50, 60]",-0.05905580836133864,RS,RS,Sul,Sul,teste
22571,1,10,M,34,2,Y,15.0,-0.051989890358970794,9.0,5.0,,"(30, 40]",-0.052910546667298594,RS,RS,Sul,Sul,teste
22572,2,10,F,67,4,Y,1.0,-0.051989890358970794,9.0,1.0,,"(60, 70]",-0.025709427075850017,MS,MG,Sudeste,Centro-Oeste,teste
22573,2,10,M,28,2,Y,5.0,-0.051989890358970794,,,,"(20, 30]",-0.033426732459063094,BA,SP,Sudeste,Nordeste,teste
22574,1,5,F,65,2,Y,6.0,-0.051989890358970794,9.0,1.0,,"(60, 70]",-0.05896053298623724,PE,MA,Nordeste,Nordeste,teste
22575,2,20,M,53,6,Y,15.0,1.4561272535366363,2.0,,,"(50, 60]",0.07909348553568565,SC,SC,Sul,Sul,teste
22576,1,20,F,44,1,Y,22.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.03047319583091982,PB,PB,Nordeste,Nordeste,teste
22577,1,10,F,64,4,Y,13.0,-0.051989890358970794,9.0,1.0,,"(60, 70]",-0.06381957711640844,BA,DF,Centro-Oeste,Nordeste,teste
22578,7,10,F,39,2,Y,1.0,-0.051989890358970794,9.0,5.0,,"(30, 40]",-0.04162041471778316,BA,GO,Centro-Oeste,Nordeste,teste
22579,1,5,F,30,1,Y,10.0,-0.051989890358970794,,,,"(20, 30]",-0.05905580836133864,RN,RN,Nordeste,Nordeste,teste
22580,2,5,M,18,1,Y,7.0,-0.051989890358970794,2.0,4.0,,"(10, 20]",-0.025709427075850017,SP,SP,Sudeste,Sudeste,teste
22581,1,15,F,41,1,Y,1.0,-0.051989890358970794,9.0,2.0,,"(40, 50]",-0.03914325496514686,MA,MA,Nordeste,Nordeste,teste
22582,1,5,M,44,2,N,9.0,-0.051989890358970794,11.0,2.0,,"(40, 50]",-0.050481024602212994,BA,MT,Centro-Oeste,Nordeste,teste
22583,1,15,F,62,1,N,30.0,-0.051989890358970794,9.0,2.0,,"(60, 70]",-0.020469281445273234,MA,MA,Nordeste,Nordeste,teste
22584,1,25,F,50,2,Y,15.0,-0.051989890358970794,9.0,5.0,,"(40, 50]",-0.03523696458598962,SP,SP,Sudeste,Sudeste,teste
22585,1,25,F,63,4,Y,1.0,-0.051989890358970794,9.0,1.0,,"(60, 70]",-0.03809522583903151,MG,MG,Sudeste,Sudeste,teste
22586,1,10,F,45,2,Y,10.0,-0.051989890358970794,9.0,4.0,,"(40, 50]",-0.06410540324171263,BA,SP,Sudeste,Nordeste,teste
