id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha,inadimplente
19704,1,10,internet,1,M,45,1,1,0,1,RS,MS,N, ,1.0,10.0,N,1,900.0,0.0,0,0,0,0,0,0,0,30000.0,0,Y,MS,Y,75,0,9.0,2.0,,,790.0,790.0,1
19705,1,25,presencial,1,M,30,2,0,0,1,MT,MT,Y,71,1.0,6.0,N,1,616.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,780.0,780.0,1
19706,1,10,presencial,1,F,30,6,3,0,1,CE,CE,Y,107,1.0,8.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,628.0,628.0,0
19707,1,25,presencial,1,M,30,1,0,0,1,AP,AP,Y,123,1.0,1.0,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,4.0,0.0,0.0,689.0,689.0,1
19708,1,10,internet,1,M,40,6,2,0,1,BA,BA,Y,86,1.0,20.0,N,1,500.0,150.0,0,0,0,0,0,0,0,40000.0,0,Y,BA,N, ,0,9.0,2.0,,,484.0,484.0,1
19709,7,20,presencial,1,F,34,4,2,0,1,AL,BA,Y,86,1.0,1.0,N,1,390.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,440.0,440.0,1
19710,1,20,internet,1,F,39,1,0,0,1,GO,GO,Y,66,1.0,6.0,N,1,2000.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,728.0,728.0,1
19711,1,15,presencial,1,M,29,1,0,0,1,BA,SP,Y,5,1.0,4.0,N,1,654.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,726.0,726.0,1
19712,1,10,internet,1,F,59,1,0,0,1,RS,RS,N, ,2.0,5.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,Y,54,0,,,,,955.0,955.0,1
19713,1,5,internet,1,F,83,2,0,0,1,RN,RN,N, ,1.0,30.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,591.0,591.0,1
19714,1,10,internet,1,F,37,2,3,0,1,CE,CE,Y,107,1.0,30.0,N,1,384.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,628.0,628.0,1
19715,2,10,internet,1,M,18,1,0,0,1,CE,CE,Y,112,1.0,1.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,630.0,630.0,1
19716,7,15,presencial,1,F,46,2,0,0,1,MG,SP,Y,5,1.0,6.0,N,1,900.0,0.0,1,1,0,0,0,1,1,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,633.0,633.0,0
19717,1,10,correio,1,M,44,2,3,0,1,PR,PR,N, ,1.0,1.0,N,1,505.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PR,Y,41,0,11.0,5.0,11.0,,841.0,841.0,0
19718,1,25,presencial,1,F,52,2,4,0,1,SP,SP,Y,5,1.0,15.0,N,0,360.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,714.0,714.0,1
19719,1,10,internet,1,F,70,1,0,0,1,RS,RS,Y,54,1.0,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,11.0,,912.0,912.0,0
19720,1,10,presencial,1,M,61,4,0,0,0, ,PA,N, ,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,681.0,681.0,1
19721,1,20,internet,1,F,44,2,0,0,1,PE,PE,Y,97,1.0,10.0,N,1,607.2,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,513.0,513.0,0
19722,1,10,presencial,1,F,32,2,1,0,1,RS,RS,N, ,1.0,,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,RS,Y,58,0,9.0,2.0,,,960.0,960.0,0
19723,1,10,internet,1,M,54,2,1,0,1,RS,RS,Y,54,1.0,2.0,N,1,351.33,0.0,0,0,0,0,0,0,0,25000.0,0,N, ,N, ,0,9.0,1.0,,,967.0,967.0,0
19724,1,10,internet,1,F,21,2,0,0,1,CE,CE,Y,107,1.0,15.0,N,1,364.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,618.0,618.0,0
19725,1,10,presencial,1,F,64,2,0,0,1,PE,PE,Y,97,1.0,0.0,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,542.0,542.0,0
19726,1,15,internet,1,F,27,2,2,0,1,GO,GO,N, ,1.0,20.0,N,1,570.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,DF,Y,66,0,9.0,2.0,,,737.0,737.0,1
19727,1,25,internet,1,M,39,2,1,0,1,BA,SP,Y,5,1.0,20.0,N,1,672.59,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,814.0,814.0,0
19728,1,5,presencial,1,F,41,2,0,0,1,BA,BA,Y,81,1.0,5.0,N,1,533.0,0.0,1,0,0,0,0,1,1,0.0,0,Y,BA,N, ,0,,2.0,,,444.0,444.0,0
19729,1,25,internet,1,F,47,1,0,0,1,RJ,RJ,Y,20,1.0,23.0,N,1,667.38,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,261.0,261.0,0
19730,1,1,internet,1,F,60,4,0,0,1,BA,BA,N, ,1.0,,N,1,1170.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,440.0,440.0,0
19731,1,5,presencial,1,F,36,2,2,0,1,MA,PA,Y,120,1.0,8.0,N,0,1013.0,594.0,0,0,0,0,0,1,1,0.0,1,Y,PA,N, ,0,9.0,2.0,0.0,0.0,685.0,685.0,0
19732,1,10,presencial,1,F,33,1,0,0,1,CE,CE,Y,107,1.0,20.0,N,1,416.0,0.0,1,1,1,1,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,619.0,619.0,0
19733,1,25,internet,1,F,19,1,0,0,1,CE,CE,Y,107,1.0,18.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,616.0,616.0,1
19734,7,5,internet,1,F,42,1,7,0,1,AL,AL,Y,100,1.0,6.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,570.0,570.0,1
19735,1,10,internet,1,M,67,2,0,0,1,SP,SP,Y,5,1.0,12.0,N,1,1190.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,671.0,671.0,0
19736,1,10,presencial,1,F,45,4,1,0,1,SP,SP,Y,5,1.0,0.0,N,0,709.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,643.0,643.0,1
19737,1,5,presencial,1,F,65,1,0,0,1,CE,CE,Y,107,1.0,6.0,N,0,514.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,605.0,605.0,1
19738,2,15,presencial,1,F,26,1,0,0,1,PB,PB,Y,103,1.0,19.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,4.0,0.0,0.0,581.0,581.0,1
19739,1,5,internet,1,F,48,2,0,0,1,MG,SP,Y,9,1.0,23.0,N,1,461.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,122.0,122.0,0
19740,1,15,presencial,1,M,33,1,0,0,1,PE,PE,Y,111,2.0,1.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,111,0,9.0,2.0,0.0,0.0,563.0,563.0,0
19741,7,15,internet,1,F,56,1,1,0,1,BA,SP,Y,5,1.0,35.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,372.0,372.0,1
19742,1,25,internet,1,M,23,2,0,0,1,MA,MA,Y,125,1.0,14.0,N,1,382.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,N, ,0,9.0,2.0,,,651.0,651.0,1
19743,1,5,internet,1,F,76,4,2,0,1,PB,PB,N, ,1.0,25.0,N,1,516.0,815.1,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,580.0,580.0,1
19744,2,10,internet,1,F,31,1,1,0,1,SP,BA,Y,84,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,457.0,457.0,1
19745,1,5,presencial,1,M,39,1,0,0,1,BA,BA,Y,81,1.0,6.0,N,0,1273.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,412.0,412.0,0
19746,1,15,presencial,1,F,25,1,0,0,1,GO,GO,Y,69,1.0,8.0,N,1,700.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,N, ,0,9.0,2.0,,,759.0,759.0,1
19747,7,25,presencial,1,F,18,2,1,0,1,SC,SC,Y,50,1.0,20.0,N,0,500.0,0.0,0,0,0,0,0,1,1,35000.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,881.0,881.0,1
19748,1,10,presencial,1,F,63,4,0,0,1,RS,RS,Y,58,1.0,2.0,N,0,650.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,960.0,960.0,0
19749,1,1,internet,1,M,20,1,0,0,1,PA,SP,Y,5,5.0,10.0,N,1,596.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,,2.0,,,716.0,716.0,0
19750,1,1,internet,1,M,40,1,2,0,1,MG,MG,Y,32,1.0,1.0,N,1,2000.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,32,0,11.0,4.0,11.0,,384.0,384.0,0
19751,1,25,correio,1,F,52,2,1,0,1,BA,BA,Y,81,1.0,1.0,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,11.0,,417.0,417.0,1
19752,1,10,presencial,1,F,58,2,0,0,1,CE,CE,N, ,1.0,25.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,627.0,627.0,1
19753,1,15,presencial,1,M,28,2,2,0,1,PR,PR,Y,41,5.0,6.0,N,0,3129.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,842.0,842.0,1
19754,7,15,presencial,1,M,44,2,2,0,1,PE,PE,Y,97,2.0,0.0,N,0,658.0,1200.0,0,1,0,0,0,1,1,0.0,1,Y,PE,Y,97,0,9.0,5.0,0.0,0.0,522.0,522.0,0
19755,1,5,presencial,1,M,21,1,1,0,1,CE,CE,Y,107,1.0,2.0,N,0,380.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,CE,Y,107,0,9.0,2.0,0.0,0.0,628.0,628.0,1
19756,1,10,internet,1,M,50,5,1,0,1,RS,RS,Y,58,1.0,15.0,N,1,876.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,960.0,960.0,1
19757,1,10,presencial,1,F,67,2,0,0,1,BA,GO,Y,66,1.0,14.0,N,0,350.0,850.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,1.0,0.0,0.0,728.0,728.0,0
19758,1,10,internet,1,M,44,2,0,0,1,PR,PR,Y,44,1.0,3.0,N,1,1588.22,0.0,0,0,0,0,0,0,0,0.0,0,Y,PR,N, ,0,12.0,2.0,,,869.0,869.0,1
19759,1,25,internet,1,M,56,2,2,0,1,SP,SP,Y,5,1.0,6.0,N,1,517.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,615.0,615.0,0
19760,1,10,internet,1,F,46,1,0,0,1,MA,DF,N, ,,2.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,703.0,703.0,0
19761,7,10,presencial,1,F,77,1,0,0,1,AL,AL,Y,100,1.0,20.0,N,1,420.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,573.0,573.0,1
19762,1,1,internet,1,F,31,1,0,0,1,RN,RN,Y,105,1.0,11.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,591.0,591.0,1
19763,2,25,presencial,1,F,33,2,3,0,1,SP,SP,Y,5,1.0,12.0,N,1,475.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,SP,Y,5,0,9.0,2.0,,,627.0,627.0,1
19764,7,10,internet,1,F,27,2,2,0,1,MT,MT,Y,73,1.0,10.0,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,787.0,787.0,0
19765,1,10,presencial,1,M,80,4,0,0,1,RJ,RJ,Y,22,1.0,0.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,289.0,289.0,0
19766,1,20,internet,1,F,31,1,0,0,1,SP,SP,Y,5,1.0,3.0,N,1,596.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,11.0,2.0,,,687.0,687.0,0
19767,1,10,internet,1,F,24,1,0,0,1,MG,MG,Y,32,1.0,24.0,N,1,389.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,383.0,383.0,1
19768,1,1,internet,1,F,45,2,2,0,1,RS,RS,N, ,2.0,,N,1,388.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,54,0,9.0,2.0,11.0,,941.0,941.0,1
19769,1,15,internet,1,M,60,2,0,0,1,RN,SP,Y,5,1.0,16.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,847.0,847.0,0
19770,1,15,internet,1,F,37,2,1,0,1,AL,AL,Y,100,1.0,15.0,N,1,350.0,0.0,0,1,0,0,0,0,0,0.0,0,Y, ,N, ,0,,2.0,,,573.0,573.0,1
19771,1,10,presencial,1,M,45,2,2,0,1,SP,SP,Y,18,1.0,12.0,N,1,1071.0,0.0,1,0,0,0,0,1,1,35000.0,1,Y,SP,N, ,0,9.0,2.0,0.0,0.0,131.0,131.0,0
19772,1,10,presencial,1,M,82,2,3,0,0, ,BA,Y,86,1.0,0.0,N,1,300.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,1.0,11.0,0.0,486.0,486.0,0
19773,1,25,presencial,1,F,50,2,0,0,1,SP,SP,Y,10,1.0,30.0,N,0,1350.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,113.0,113.0,0
19774,2,15,internet,1,F,29,2,4,0,1,SP,SP,Y,5,1.0,4.0,N,1,360.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,717.0,717.0,1
19775,1,10,internet,1,F,31,1,0,0,1,BA,BA,Y,90,1.0,,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,451.0,451.0,1
19776,1,15,internet,1,M,30,1,0,0,1,CE,CE,Y,107,5.0,1.0,N,1,250.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,617.0,617.0,0
19777,1,10,presencial,1,M,42,6,1,0,1,PR,PR,Y,40,1.0,10.0,N,0,483.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,838.0,838.0,0
19778,1,25,presencial,1,M,38,2,5,0,1,SP,SP,Y,18,2.0,0.0,N,1,842.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,N, ,0,9.0,2.0,0.0,0.0,134.0,134.0,1
19779,1,5,internet,1,F,47,2,0,0,1,SP,SP,Y,5,,1.0,N,1,556.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,614.0,614.0,0
19780,1,5,correio,1,M,46,2,3,0,1,MA,MA,Y,125,1.0,1.0,N,1,2210.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,MA,Y,125,0,,,,,651.0,651.0,1
19781,1,20,internet,1,M,34,2,3,0,1,GO,GO,Y,67,2.0,3.0,N,1,1300.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,746.0,746.0,0
19782,1,15,internet,1,F,27,1,0,0,1,PA,AP,Y,123,5.0,1.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,689.0,689.0,0
19783,1,20,internet,1,F,37,2,0,0,1,SP,SP,Y,5,1.0,12.0,N,1,725.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,394.0,394.0,0
19784,1,20,internet,1,M,31,1,1,0,1,BA,SP,Y,9,1.0,15.0,N,1,1700.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,SP,N, ,0,9.0,,,,116.0,116.0,1
19785,1,10,internet,1,M,42,2,0,0,1,SP,MT,N, ,1.0,1.0,N,1,860.0,0.0,0,0,0,0,0,0,0,17000.0,0,Y, ,N, ,0,9.0,2.0,9.0,4.0,780.0,780.0,1
19786,1,20,internet,1,F,29,2,0,0,1,RN,RN,N, ,1.0,2.0,N,1,750.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,105,0,9.0,2.0,,,596.0,596.0,1
19787,1,10,internet,1,M,56,2,0,0,1,BA,SP,Y,5,2.0,0.0,N,1,572.0,0.0,0,0,0,0,0,0,0,0.0,0,N,SP,N, ,0,9.0,5.0,,,858.0,858.0,0
19788,2,10,internet,1,M,45,2,0,0,1,CE,CE,Y,112,1.0,20.0,N,1,1400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,629.0,629.0,0
19789,1,10,internet,1,F,42,1,1,0,1,PE,PE,N, ,1.0,,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,542.0,542.0,1
19790,7,10,presencial,1,M,66,2,0,0,0, ,MG,Y,29,1.0,0.0,N,1,293.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,326.0,326.0,0
19791,1,10,presencial,1,M,43,2,0,0,1,RS,RS,N, ,1.0,25.0,N,0,825.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,61,0,9.0,2.0,16.0,3.0,950.0,950.0,1
19792,1,10,presencial,1, ,40,2,0,0,1,PA,PA,Y,120,1.0,7.0,N,0,2342.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,684.0,684.0,0
19793,1,5,presencial,1,M,37,2,1,0,1,RS,RS,Y,58,2.0,4.0,N,1,3000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,960.0,960.0,1
19794,2,10,internet,1,F,31,2,0,0,1,SP,SP,Y,16,,,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,168.0,168.0,1
19795,1,10,internet,1,F,20,2,0,0,1,RS,RS,N, ,1.0,0.0,N,1,440.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,965.0,965.0,0
19796,1,15,presencial,1,F,24,2,0,0,1,AL,AL,Y,100,1.0,20.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,571.0,571.0,1
19797,1,15,internet,1,F,49,5,0,0,1,MS,MS,Y,75,1.0,,N,1,327.0,0.0,1,0,0,0,0,0,0,40000.0,0,Y,MS,Y,75,0,9.0,2.0,,,797.0,797.0,1
19798,1,10,internet,1,M,47,1,4,0,1,MA,PA,Y,120,1.0,7.0,N,1,740.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,685.0,685.0,0
19799,1,10,internet,1,F,57,1,0,0,1,AL,AL,Y,100,2.0,10.0,N,1,759.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,573.0,573.0,0
19800,1,15,internet,1,M,25,2,3,0,1,SP,SP,Y,5,1.0,10.0,N,1,502.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,712.0,712.0,1
19801,1,10,presencial,1,F,36,6,3,0,1,PI,SP,Y,5,1.0,12.0,N,1,500.0,0.0,0,1,0,0,0,1,1,0.0,1,Y, ,N, ,0,15.0,5.0,11.0,0.0,718.0,718.0,0
19802,1,5,internet,1,F,42,5,1,0,1,AC,AC,Y,76,1.0,20.0,N,1,1800.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,AC,Y,76,0,9.0,2.0,,,699.0,699.0,1
19803,1,1,internet,1,M,46,1,0,0,1,MG,MG,Y,32,1.0,25.0,N,1,589.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,384.0,384.0,0
19804,1,20,presencial,1,M,30,1,3,0,1,GO,GO,Y,67,2.0,0.0,N,0,1620.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,759.0,759.0,0
19805,1,10,presencial,1,F,59,2,1,0,1,CE,RJ,Y,20,1.0,20.0,N,0,1218.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,248.0,248.0,0
19806,1,10,internet,1,F,65,4,0,0,1,RS,RS,Y,54,1.0,15.0,N,1,246.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,930.0,930.0,0
19807,1,10,correio,1,M,23,1,0,0,1,PA,PA,N, ,5.0,1.0,N,1,373.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,11.0,,681.0,681.0,0
19808,1,5,internet,1,M,45,5,2,0,1,SP,SP,Y,5,1.0,10.0,N,1,1161.09,0.0,1,0,0,0,0,0,0,0.0,0,Y, ,Y,5,0,9.0,2.0,,,713.0,713.0,1
19809,1,25,correio,1,F,37,2,0,0,1,PE,PE,Y,97,1.0,0.0,N,1,428.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,4.0,11.0,,545.0,545.0,1
19810,2,5,presencial,1,F,40,6,1,0,1,BA,BA,Y,84,1.0,15.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,458.0,458.0,0
19811,1,5,internet,1,F,30,1,0,0,1,RN,RN,Y,105,1.0,5.0,N,1,1950.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,9.0,2.0,,,591.0,591.0,1
19812,2,20,presencial,1,F,33,2,4,0,1,SP,SP,Y,12,1.0,0.0,N,1,800.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,173.0,173.0,1
19813,1,10,internet,1,F,49,1,2,0,1,PA,AP,N, ,5.0,10.0,N,1,1628.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,AP,N, ,0,11.0,2.0,,,689.0,689.0,1
19814,1,10,internet,1,M,21,1,1,0,1,RS,RS,Y,58,1.0,20.0,N,1,480.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,961.0,961.0,1
19815,1,25,presencial,1,M,55,1,0,0,1,PE,PE,Y,97,1.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,507.0,507.0,0
19816,1,20,internet,1,M,37,1,0,0,1,PI,SP,Y,5,1.0,10.0,N,1,2587.42,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,13.0,5.0,,,857.0,857.0,1
19817,1,10,presencial,1,F,43,1,0,0,1,CE,CE,Y,107,2.0,6.0,N,0,416.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,CE,Y,107,0,9.0,5.0,0.0,0.0,607.0,607.0,0
19818,1,1,presencial,1,F,31,2,2,0,1,PA,AP,Y,123,5.0,4.0,N,1,465.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,689.0,689.0,0
19819,1,25,presencial,1,F,33,2,2,0,1,PA,PA,Y,117,1.0,13.0,N,1,3800.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,671.0,671.0,0
19820,1,10,internet,1,F,77,4,0,0,1,CE,CE,Y,107,1.0,18.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,608.0,608.0,0
19821,1,5,internet,1,F,34,2,0,0,1,CE,CE,Y,107,1.0,10.0,N,1,390.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,619.0,619.0,0
19822,1,25,internet,1,M,51,6,0,0,1,BA,BA,Y,81,1.0,15.0,N,1,980.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,81,0,9.0,5.0,,,417.0,417.0,1
19823,1,10,presencial,1,F,55,2,0,0,0, ,PA,Y,117,1.0,1.0,N,1,471.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,11.0,0.0,661.0,661.0,1
19824,1,5,presencial,1,M,41,1,2,0,1,AP,AP,Y,123,1.0,30.0,N,1,2686.0,0.0,1,0,0,0,1,1,1,0.0,0,Y,AP,Y,123,0,9.0,2.0,,,689.0,689.0,0
19825,2,15,internet,1,F,56,2,1,0,1,MG,MG,N, ,1.0,1.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,355.0,355.0,0
19826,1,25,presencial,1,M,33,1,2,0,0, ,BA,Y,81,1.0,5.0,N,1,746.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,5.0,11.0,0.0,481.0,481.0,0
19827,1,20,presencial,1,M,23,1,0,0,0, ,CE,Y,107,2.0,1.0,N,1,358.0,3.0,0,0,0,0,0,1,1,0.0,1,Y,CE,Y,107,0,11.0,2.0,11.0,0.0,619.0,619.0,0
19828,1,25,internet,1,F,20,1,0,0,1,PE,SP,Y,5,2.0,1.0,N,1,405.0,0.0,1,1,0,0,0,0,0,0.0,0,Y, ,Y,5,0,9.0,2.0,,,713.0,713.0,1
19829,1,10,presencial,1,F,36,1,0,0,1,RN,RN,Y,105,1.0,1.0,N,0,372.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,596.0,596.0,1
